mml-mir-7180,
KIAA1143,1110059G10Rik
U6,Gm26176
,
U6,Gm25045
U6,Gm25578
Metazoa_SRP,
,
SERP1,Serp1
HNRNPU,Hnrnpu
,Rnf13
,
U6,Gm56390
,
COX20,Cox20
,
,
,
,
PSEN2,Psen2
DESI2,Desi2
,
Metazoa_SRP,
COL8A2,Col8a2
CATSPERE,Catspere1
CATSPERE,Catspere2
COQ8A,Coq8a
ADPRS,Adprs
CIART,Ciart
,
ADSS2,Adss
TEKT2,Tekt2
DTL,Dtl
C1H1orf100,1700016C15Rik
,
Metazoa_SRP,
Metazoa_SRP,
,
mml-mir-3122,
AGO3,Ago3
,
U6,
Metazoa_SRP,
,
,
E2F2,E2f2
Metazoa_SRP,
ILF2,Ilf2
ZBTB18,Zbtb18
,
PPP2R5A,Ppp2r5a
,
,
,
,
POU3F1,Pou3f1
,
SNORA16B,
Metazoa_SRP,
ASAP3,Asap3
AGO1,Ago1
PACC1,Pacc1
DDOST,Kif17
NENF,Nenf
AKT3,Akt3
PPP2R3A,Ppp2r3a
SNAPIN,Snapin
SLC6A9,Slc6a9
GPR160,Gpr160
PINK1,Pink1
CHTOP,Chtop
Metazoa_SRP,
U4,
TCEA3,Tcea3
S100A1,S100a1
CDA,Cda
EPHB3,Ephb3
CCDC24,Ccdc24
S100A13,S100a13
,Psmg2
Metazoa_SRP,
AGO4,Ago4
,
S100A14,S100a14
MSL2,Msl2
Y_RNA,Gm24629
,
Metazoa_SRP,
,
,Bend2
,
,
B4GALT2,B4galt2
FAM43B,Fam43b
S100A16,S100a16
Metazoa_SRP,
CDC42BPA,Cdc42bpa
DNAH1,Dnah1
ZNF436,Zfp46
MAGEF1,
,
S100A2,S100a2
MUL1,Mul1
,
Metazoa_SRP,
,
PHC3,Phc3
SDCCAG8,Sdccag8
,
S100A3,S100a3
,
GLUL,Glul
CAMK2N1,Camk2n1
S100A4,S100a4
DPH2,Dph2
HNRNPR,Hnrnpr
S100A5,S100a5
,
S100A6,S100a6
,
Metazoa_SRP,
TEDDM1,Teddm1b
TEDDM1,Teddm1a
PCCB,Pccb
U6,
FCAMR,Fcamr
,
Metazoa_SRP,
VWA5B1,Vwa5b1
GJA5,Gja5
CLSPN,Clspn
,
C1H1orf116,AA986860
Metazoa_SRP,
,
HTR1D,
YOD1,Yod1
Metazoa_SRP,
,
RGSL1,Rgsl1
,
ATF3,Atf3
U6,
U6,
CHL1,Chl1
GARIN4,Garin4
USP24,Usp24
,
LUZP1,Luzp1
GCLM,Gclm
BAP1,Bap1
,
U6,Gm23390
IPO13,Ipo13
,
PFKFB2,Pfkfb2
U7,
UBXN10,Ubxn10
C1H1orf54,BC028528
BATF3,Batf3
S100A8,S100a8
PLA2G2C,Pla2g2c
C1H1orf216,5730409E04Rik
U6,Gm23794
S100A12,
S100A9,S100a9
S100A9,Gm5849
DNTTIP2,Dnttip2
PLA2G2F,Pla2g2f
RNASEL,Rnasel
PGLYRP4,Pglyrp4
NSL1,Nsl1
PSMB2,Psmb2
,Bend2
U6,Gm26084
PGLYRP3,Pglyrp3
,
MIR760,
Metazoa_SRP,
Metazoa_SRP,
PLA2G2D,Pla2g2d
Metazoa_SRP,
C4BPB,
KDM1A,Kdm1a
MIR4677,
LORICRIN,
RGS16,Rgs16
ARTN,Artn
,
TFAP2E,Tfap2e
TATDN3,Tatdn3
PRR9,Prr9
PLA2G5,Pla2g5
,
PRKCI,Prkci
,
,
PHF7,Phf7
,
SPATA45,Spata45
C4BPA,Zp3r
RGS8,Rgs8
PLA2G2A,Pla2g2a
,
Metazoa_SRP,
NCDN,Ncdn
BCAR3,Bcar3
ZBTB8B,Zbtb8b
Metazoa_SRP,
Metazoa_SRP,
FLVCR1,Flvcr1
PLA2G2E,Pla2g2e
VPS8,Vps8
SEMA3G,Sema3g
ST3GAL3,St3gal3
,
,
CEP170,Cep170
UTP11,Utp11
,
OTUD3,Otud3
,
,
SPRR3,Sprr3
,
VASH2,Vash2
TNNC1,Tnnc1
Metazoa_SRP,
FNBP1L,Fnbp1l
BSDC1,Bsdc1
,
RNF186,Rnf186
NPL,Npl
HIVEP3,Hivep3
IVL,
CD55,Cd55b
CD55,Cd55
SMCP,
KIAA0319L,AU040320
ANGEL2,Angel2
TMCO4,Tmco4
EDN2,Edn2
U6,
,
STAG1,Stag1
,
FOXO6,Foxo6
,
,
Y_RNA,
Metazoa_SRP,
,
,
Y_RNA,
,
TEX46,Tex46
,
Metazoa_SRP,
,
,
Metazoa_SRP,
HTR6,Htr6
Metazoa_SRP,
Y_RNA,
NISCH,Nisch
,
LACTBL1,Lactbl1
KDM4A,Kdm4a
Metazoa_SRP,
KPRP,Kprp
SKIL,Skil
Metazoa_SRP,
DHX9,Dhx9
SCMH1,Scmh1
C1H1orf68,
CR2,Cr2
NBL1,Nbl1
Metazoa_SRP,
Metazoa_SRP,
CCDC18,Ccdc18
,
,
GTPBP8,Gtpbp8
PLD5,Pld5
CNTN6,Cntn6
,
CLDN11,Cldn11
MRPS25,Mrps25
TMIGD3,Tmigd3
,
EPHB2,Ephb2
SLFNL1,Slfnl1
,
RPS6KC1,Rps6kc1
,
TSSK3,Tssk3
CR1,Cr1l
NEPRO,Nepro
,Ndufb8
,
SLC7A14,Slc7a14
U6,
FAM229A,Fam229a
U6,Gm24388
CRCT1,
RBSN,Rbsn
LCE5A,Lce1g
LCE5A,Lce1e
,
C1H1orf162,I830077J02Rik
CTPS1,Ctps
,
SHCBP1L,Shcbp1l
,
,
BECN2,Becn2
MARCKSL1,Marcksl1
,
,
CRNN,Crnn
CR1L,
Metazoa_SRP,
,
,
ATP5PB,Atp5pb
TMED5,Tmed5
,
RUSC1,Rusc1
Y_RNA,
HDAC1,Hdac1
FLG2,Flg2
,Abhd4
,
EXO1,Exo1
RPL22L1,Rpl22l1
,
,
Metazoa_SRP,
LAMC1,Lamc1
U4,
C1QB,C1qb
Metazoa_SRP,
,
EIF5A2,Eif5a2
,
TRH,Trh
U1,
,
APH1A,Aph1a
C1QC,C1qc
MTF2,Mtf2
,
,
LCK,Lck
CITED4,Cited4
SLC2A2,Slc2a2
CAPZB,Capzb
ACP6,Acp6
WDR64,Wdr64
,
CD46,Cd46
KCNQ4,Kcnq4
OVGP1,Ovgp1
CNTN4,Cntn4
mml-mir-6127,
TMCC1,Tmcc1
BCL9,Bcl9
,
,
,
PCSK9,Pcsk9
Metazoa_SRP,
Metazoa_SRP,
U6,
Y_RNA,
Y_RNA,
EPHA8,Epha8
,
LAMC2,Lamc2
ZMYM4,Zmym4
STAB1,Stab1
Y_RNA,
FMO5,Fmo5
FHL3,Fhl3
,
U6,Gm25792
U6,Gm24164
IL5RA,Il5ra
SLC66A1,Slc66a1
KIF15,Kif15
NFYC,Nfyc
U6,
OPN3,Opn3
,Trappc2l
FAM167B,Fam167b
U6,
Y_RNA,
Metazoa_SRP,
U6,Gm23242
TRNT1,Trnt1
,
EIF3I,Eif3i
Metazoa_SRP,
PLXND1,Plxnd1
KMO,Kmo
Y_RNA,
Metazoa_SRP,
LDLRAP1,Ldlrap1
SLC35G2,Slc35g2
,
ZBTB40,Zbtb40
,
TMEM234,Tmem234
DIPK1A,Dipk1a
BSND,Bsnd
,
EIF2A,Eif2a
PIFO,Pifo
MIR29C,Mir29c
SF3A3,Sf3a3
CRBN,Crbn
mml-mir-29b-2,Mir29b-2
PROX1,Prox1
,
,
TMEM61,Tmem61
CHD1L,Chd1l
,
CHIA,Chil6
CHIA,Chil4
CHIA,Chil3
CHIA,Chil5
CHIA,Chia1
FH,Fh1
AKR7A2,
Metazoa_SRP,
NCK1,Nck1
RPL5,
mml-mir-30c-1,Mir30c-1
,
IQCC,Iqcc
NMNAT2,Nmnat2
,
CD34,Cd34
mml-mir-30e,
SNORA66,Gm22270
SNORA66,Gm54912
SNORA66,Gm25877
SNORA66,Gm26387
SNORA66,Gm22480
DHCR24,Dhcr24
SNORD21,Snord21
,
U6,
MACO1,Maco1
SMYD2,Smyd2
Metazoa_SRP,
IL20RB,Il20rb
RIMS3,Rims3
LRRN1,Lrrn1
Metazoa_SRP,
C2H3orf70,2510009E07Rik
,Bend2
,Bccip
,
CHI3L2,
LEXM,Lexm
,
H1-8,H1f8
PRKAB2,Prkab2
,
,
Metazoa_SRP,
,
Metazoa_SRP,
,
,
PTPN14,Ptpn14
PTPRF,Ptprf
RHO,Rho
EHHADH,Ehhadh
U6,Gm26228
,
,
TMEM42,
RGS7,Rgs7
U1,Gm24251
WNT4,Wnt4
SETMAR,
DCDC2B,Dcdc2b
AKR7A3,
,
,
EVI5,Evi5
,
,Bend2
U1,
INPP5B,Inpp5b
RHCE,Rhd
,
U1,
PLXNA2,Plxna2
ZNF684,
MRTO4,Mrto4
TGM4,Tgm4
Metazoa_SRP,
CCDC28B,Ccdc28b
,
,
FDPS,Fdps
TNIK,Tnik
CENPF,Cenpf
Metazoa_SRP,
EXO5,Exo5
DENND2D,Dennd2d
Metazoa_SRP,
SUMF1,Sumf1
CLDN18,Cldn18
,Gm54643
CDC42,Cdc42
5S_rRNA,
MAP3K13,Map3k13
ZFP69B,
CASR,Casr
GREM2,Grem2
TMEM50A,Tmem50a
TXLNA,Txlna
TTC22,Ttc22
,
,
U6,
,Ube2c
Metazoa_SRP,
MTF1,Mtf1
Metazoa_SRP,
,
,
,
,
EMC1,Emc1
,
,
ZDHHC3,Zdhhc3
DZIP1L,Dzip1l
Metazoa_SRP,
Metazoa_SRP,
,
,
FMN2,Fmn2
,
PARS2,Pars2
,
C1H1orf122,1110065P20Rik
SMAP2,Smap2
,
CELA3B,Cela3a
CELA3B,Cela3b
SFPQ,Sfpq
SMG7,Smg7
YRDC,Yrdc
RSRP1,Rsrp1
KCNK2,Kcnk2
U6,
,
Metazoa_SRP,
U4,Gm24141
U4,Gm26478
MANEAL,Maneal
RGS4,Rgs4
SYF2,Syf2
CA14,Car14
Metazoa_SRP,
U5,
,
SNAP47,Snap47
,
TTC4,Ttc4
KPNA6,Kpna6
Metazoa_SRP,
,
,
Y_RNA,
,
CEPT1,Cept1
U1,
mml-mir-205,Mir205
,Atp5g3
IFT122,Ift122
,
Metazoa_SRP,
Metazoa_SRP,
KCTD3,Kctd3
U1,
EPHA10,Epha10
Metazoa_SRP,
COL9A2,Col9a2
Metazoa_SRP,
Y_RNA,Gm56480
DBR1,Dbr1
GFI1,Gfi1
Metazoa_SRP,Gm22701
MRPL3,Mrpl3
Metazoa_SRP,
JMJD4,Jmjd4
TMEM41A,Liph
EXOSC7,Exosc7
,
CHRM3,Chrm3
TXNIP,Txnip
CAMK1G,Camk1g
SNORA58,Gm54509
,
ZMYM1,Zmym1
PRSS38,Prss38
Metazoa_SRP,
Metazoa_SRP,
,
,
MROH7,Mroh7
Metazoa_SRP,
CDCA8,Cdca8
PHGDH,Phgdh
CLEC3B,Clec3b
CPNE4,Cpne4
U2,Gm25560
WNT9A,Wnt9a
HJV,Hjv
RUNX3,Runx3
SELENOT,Selenot
Metazoa_SRP,
LYPLAL1,Lyplal1
Metazoa_SRP,
,
SENP2,Semp2l2b
SENP2,Semp2l2a
SENP2,Semp2l1
SENP2,Senp2
,
Metazoa_SRP,
Metazoa_SRP,
USH2A,Ush2a
RGS5,Rgs5
,
WNT3A,Wnt3a
,
ANP32E,Anp32e
C1H1orf109,9930104L06Rik
POLR3GL,
CDCP1,Cdcp1
,Krt18
,
CLIC4,Clic4
TMEM39B,Tmem39b
,
LAMB3,Lamb3
,
NT5DC2,Nt5dc2
ERICH6,Erich6
ARF1,Arf1
,Psmc6
,
FXR1,Fxr1
VPS13D,Vps13d
LRIF1,Lrif1
ACOT11,Acot11
U6,Gm24185
,
ZNF697,Zfp697
NUF2,Nuf2
IGF2BP2,Igf2bp2
,
RPAP2,Rpap2
RSPO1,Rspo1
ZMYM6,Zmym6
,
SLC30A10,Slc30a10
,
Metazoa_SRP,
TMEM158,Tmem158
,
Metazoa_SRP,
Metazoa_SRP,Gm22701
,
,
U3,
HSD3B1,Hsd3b6
HSD3B1,Hsd3b3
HSD3B1,Hsd3b2
HSD3B1,Hsd3b4
HSD3B1,Hsd3b5
HSD3B1,Hsd3b8
HSD3B1,Hsd3b9
HSD3B1,Hsd3b1
ACP3,Acpp
U3,
UQCC5,Uqcc5
C1H1orf35,
ZMPSTE24,Zmpste24
,
,Bend2
ZP4,
ARMC8,Armc8
,
,Wsb2
,
KHDRBS1,Khdrbs1
SNORD116,
Metazoa_SRP,
HSD3B2,Hsd3b6
HSD3B2,Hsd3b3
HSD3B2,Hsd3b2
HSD3B2,Hsd3b4
HSD3B2,Hsd3b5
HSD3B2,Hsd3b8
HSD3B2,Hsd3b9
HSD3B2,Hsd3b1
SIAH2,Siah2
,
TRA2B,Tra2b
PLEKHO1,Plekho1
,H3f3a
,
Metazoa_SRP,
,
GNL2,Gnl2
ANKRD34A,Ankrd34a
FAM151A,Fam151a
PBRM1,Pbrm1
,
U5,Gm22365
U5,Gm23793
U5,Gm23102
SRRM1,Srrm1
TMCO2,Tmco2
NCF2,Ncf2
,
,
LIX1L,Lix1l
LARS2,Lars2
HAO2,Hao2
,
MINDY4B,Mindy4b-ps
,
TMEM35B,Tmem35b
RLF,Rlf
GLMN,Glmn
RBM8A,Rbm8a2
RBM8A,Rbm8a
GUK1,Guk1
ESRRG,Esrrg
Metazoa_SRP,
Y_RNA,
VPS45,Vps45
U6,
CLRN1,Clrn1
ETV5,Etv5
Metazoa_SRP,
Metazoa_SRP,
U1,Gm55070
GNRHR2,
,
,
RYR2,Ryr2
DLGAP3,Dlgap3
U6,
,
,Arpc5
,
GJC2,Gjc2
,
,
,
Metazoa_SRP,
PTP4A2,Ptp4a2
G0S2,G0s2
PPT1,Ppt1
NCMAP,Ncmap
,Iba57
,
,
PEX11B,Pex11b
,
GNL3,Gnl3
PBX1,Pbx1
Metazoa_SRP,
,
,
,
DNAJC13,Dnajc13
MED12L,Med12l
,
HSD11B1,Hsd11b1
DNALI1,Dnali1
,
CD53,Cd53
,
,
OTUD7B,Otud7b
LIMD1,Limd1
SNIP1,Snip1
,
LSAMP,Lsamp
,
ITGA10,Itga10
SNORD19,Snord19
MBD4,Mbd4
GPATCH2,Gpatch2
SNORD19B,Gm24916
BTBD8,Btbd8
RCAN3,Rcan3
DGKG,Dgkg
SNORD69,Snord69
GJA4,Gja4
SSBP3,Ssbp3
Metazoa_SRP,
Y_RNA,
TRAF3IP3,Traf3ip3
RGL1,Rgl1
NME9,Nme9
GJB3,Gjb3
,
,
,
GLT8D1,Glt8d1
GJB4,Gjb4
Metazoa_SRP,
,
DNAJC19,
KCNA3,Kcna3
EFCAB12,Efcab12
GJB5,Gjb5
MTMR11,Mtmr11
WARS2,Wars2
mml-mir-7177,
KCNA2,Kcna2
Metazoa_SRP,
EPRS1,Eprs
,
mml-mir-552,
SPCS1,Spcs1
U6,Gm25705
MEAF6,Meaf6
,
GPR171,Gpr171
Metazoa_SRP,
NIPAL3,Nipal3
GAP43,Gap43
,
Y_RNA,
P2RY14,P2ry14
SF3B4,Sf3b4
KCNA10,Kcna10
,
,
H1-10,H1f10
,
GPR87,Gpr87
,
SPATA17,Spata17
U6,
Metazoa_SRP,
,
Metazoa_SRP,
C1H1orf74,A130010J15Rik
,
,
NEK4,Nek4
P2RY13,P2ry13
,
SPOCD1,Spocd1
LMX1A,Lmx1a
CRYGS,Crygs
,
,
P2RY12,P2ry12
IRF6,Irf6
PROK1,Prok1
C1H1orf94,CK137956
,
STPG1,Stpg1
,
HMCES,Hmces
SACM1L,Sacm1l
SV2A,Sv2a
MRAS,Mras
TBCCD1,Tbccd1
Metazoa_SRP,
,
IGSF10,Igsf10
TBX15,Tbx15
UTP25,Utp25
Metazoa_SRP,
UBR4,Ubr4
MRPL37,Mrpl37
LAMTOR5,Lamtor5
U1,Gm24030
PIAS3,
,
CAP1,Cap1
ZC3H12A,Zc3h12a
MTR,Mtr
ITIH1,Itih1
RRP15,Rrp15
BOLA1,Bola1
GRHL3,Grhl3
Metazoa_SRP,
Metazoa_SRP,
SLC16A4,Slc16a4
Metazoa_SRP,
,
,
DNAJB11,Dnajb11
H2AC21,H2ac21
Metazoa_SRP,
NUDT17,
,
CYB5RL,Cyb5rl
H2AC20,H2ac20
Metazoa_SRP,
SETSIP,Set
Metazoa_SRP,
,Edf1
,
Metazoa_SRP,
,
CD200R1,Cd200r1
CD200R1,Cd200r4
CD200R1,Cd200r3
CD200R1,Cd200r2
TGFB2,Tgfb2
ZBTB20,Zbtb20
AADACL2,Aadacl2
,
SYT14,Syt14
GRIK3,Grik3
RXRG,Rxrg
H4C14,
AHSG,Ahsg
RBM15,Rbm15
,
HSPG2,Hspg2
CDCP2,Cdcp2
,
,
AADAC,Aadac
ESYT3,Esyt3
POLR3C,Polr3c
,
COPG1,Copg1
,
APOBEC4,Apobec4
,
Metazoa_SRP,
SPAG17,Spag17
,
MFSD2A,Mfsd2a
Metazoa_SRP,
SUCNR1,Sucnr1
FETUB,Fetub
H3C13,H3c6
H3C13,H3c7
H3C13,H3c2
COLGALT2,Colgalt2
,
Metazoa_SRP,
,
H2BC18,H2bc18
,
Metazoa_SRP,
CSMD2,Csmd2
ACAD11,Acad11
,
mml-mir-4796,
Metazoa_SRP,
Metazoa_SRP,
TCEANC2,Tceanc2
U3,
,
Metazoa_SRP,
HRG,Hrg
,
,
CBLB,Cblb
FCGR1A,Fcgr1
,
SERTAD4,Sertad4
IFNLR1,Ifnlr1
,
SLC6A20,Slc6a20b
SLC6A20,Slc6a20a
TSEN15,Tsen15
LRRC52,Lrrc52
RNF115,Rnf115
Y_RNA,
CD200R1L,Cd200r1
CD200R1L,Cd200r4
CD200R1L,Cd200r3
CD200R1L,Cd200r2
,Gstt2
,
BRDT,Brdt
DCLK3,Dclk3
KCNC4,Kcnc4
,
,
,
Metazoa_SRP,
,
MGST3,Mgst3
IL22RA1,Il22ra1
,
,
Y_RNA,
,
,
Y_RNA,
,
MYCL,Mycl
ITIH3,Itih3
CCDC80,Ccdc80
mml-mir-569,
Metazoa_SRP,
TRANK1,Trank1
TIGIT,Tigit
,
TRIM11,Trim11
HHAT,Hhat
U1,Gm24251
Metazoa_SRP,
CD160,Cd160
,
SLC6A17,Slc6a17
,
,
,
U6,
U1,
,Txn1
,
C1H1orf21,1700025G04Rik
ADGRB2,Adgrb2
CEP70,Cep70
ALDH9A1,Aldh9a1
U1,
TMEM59,Tmem59
LZTFL1,Lztfl1
TRIT1,Trit1
,
TRIM17,Trim17
CSF3R,Csf3r
ACKR4,Ackr4
U1,Gm24251
U5,
Y_RNA,
DRD3,Drd3
Metazoa_SRP,
Metazoa_SRP,
WDR3,Wdr3
ALX3,Alx3
Metazoa_SRP,
,
PDZK1,Pdzk1
,
UBA5,Uba5
EPM2AIP1,Epm2aip1
MBNL1,Mbnl1
Metazoa_SRP,
U1,Gm23928
MYOM3,Myom3
ATP11B,Atp11b
H3-4,H3f4
U1,Gm24624
TMCO1,Tmco1
,
Y_RNA,
CCR9,Ccr9
,
KCNH1,Kcnh1
ACTN2,Actn2
MLH1,Mlh1
,
H2BC26,H2bc26-ps
Y_RNA,
,
,
UCK2,Uck2
CNBP,Cnbp
,
EDEM3,Edem3
SLC35A5,Slc35a5
,
,
RNF187,
TGFBR3,Tgfbr3
ITPR1,Itpr1
GPR89A,Gpr89
,
MRPS15,Mrps15
QTRT2,Qtrt2
U1,
STRIP1,Strip1
NPHP3,Nphp3
5S_rRNA,
FAM78B,Fam78b
ITIH4,Itih4
U1,
5S_rRNA,n-R5s71
5S_rRNA,
Metazoa_SRP,
5S_rRNA,
U1,
U6,
PKLR,Pklr
,
,
5S_rRNA,n-R5s162
U1,Gm24251
,
U1,Gm24136
5S_rRNA,Rn5s-ps1
5S_rRNA,Gm23647
PPIE,Ppie
5S_rRNA,
,
5S_rRNA,n-R5s64
,
5S_rRNA,
5S_rRNA,Gm56217
SH3GLB1,Sh3glb1
5S_rRNA,
PLD1,Pld1
U1,Gm24251
POGK,Pogk
5S_rRNA,Gm54769
ISY1,Isy1
5S_rRNA,
PIK3CD,Pik3cd
5S_rRNA,
Metazoa_SRP,
HCN3,Hcn3
,
FYCO1,Fyco1
,
5S_rRNA,
CCDC191,Ccdc191
,Lbh
5S_rRNA,n-R5s64
ALCAM,Alcam
5S_rRNA,n-R5s136
U7,
,
,
5S_rRNA,
5S_rRNA,
U1,
5S_rRNA,Gm55789
5S_rRNA,Gm55573
5S_rRNA,Gm55556
5S_rRNA,n-R5s58
5S_rRNA,Gm55381
HPCAL4,Hpcal4
RCOR3,Rcor3
,
5S_rRNA,
LRRFIP2,Lrrfip2
5S_rRNA,Gm55789
5S_rRNA,Gm55573
5S_rRNA,Gm55556
5S_rRNA,n-R5s58
5S_rRNA,Gm55381
CLK2,Clk2
5S_rRNA,
,
,
NT5C1A,Nt5c1a
5S_rRNA,
ZDHHC23,Zdhhc23
Metazoa_SRP,
5S_rRNA,
5S_rRNA,Gm56394
5S_rRNA,Gm55865
FAIM,Faiml
FAIM,Faim
OSCP1,Oscp1
Metazoa_SRP,
5S_rRNA,
TADA1,Tada1
GP9,Gp9
5S_rRNA,Gm56162
5S_rRNA,n-R5s64
HEYL,Heyl
,
LDLRAD1,Ldlrad1
5S_rRNA,
5S_rRNA,Gm55607
Metazoa_SRP,
,
5S_rRNA,
SCAMP3,Scamp3
DCUN1D1,Tes3-ps
DCUN1D1,Dcun1d1
,
,
,
,
GRAMD1C,Gramd1c
,
NIBAN1,Niban1
U1,
TRAF5,Traf5
Metazoa_SRP,
U4,Gm22479
Metazoa_SRP,
EFCC1,Efcc1
U1,
,
U1,
SNORA63,
SRSF10,Srsf10
LRRC42,Lrrc42
LSM10,Lsm10
,
PABPC4,Pabpc4
Metazoa_SRP,
,
,Timm50
TMEM201,Tmem201
ATG3,Atg3
U2,
ENTREP3,Entrep3
,
RD3,Rd3
PNRC2,Pnrc2
TMEM108,Tmem108
AHCYL1,Ahcyl1
,Clca3a1
,Clca3b
,Clca3a2
,
,
,
,
CFAP92,Cfap92
STK40,Stk40
U7,
,
CXCR6,Cxcr6
,
IFT25,Hspb11
SNORA55,Gm24620
SNORA55,Gm25788
SNORA55,Gm25370
SNORA55,Gm22889
SNORA55,Gm22154
SNORA55,Gm23974
,
,
SLC30A1,Slc30a1
,
BFSP2,Bfsp2
,
Metazoa_SRP,
GBA1,Gba
XCR1,Xcr1
CLCA4,Clca4b
CLCA4,Clca4a
SNORA59A,
,
Metazoa_SRP,
,
CNR2,Cnr2
EVA1B,Eva1b
,
CDC7,Cdc7
,Bend2
HEATR1,Heatr1
,
RNF2,Rnf2
U3,
FUCA1,Fuca1
,
SNORA70,
MCCC1,Mccc1
,
CCR1,Ccr1l1
CCR1,Ccr1
,
Metazoa_SRP,
CD200,Cd200
,
Metazoa_SRP,
PIK3CB,Pik3cb
SH3D21,Sh3d21
NEK2,Nek2
Metazoa_SRP,
CCR3,Ccr3
,
ATP6V1A,Atp6v1a
,Mtx1
,Pde4dip
Metazoa_SRP,
STIMATE,Stimate
DIO1,Dio1
CCR2,Ccr2
ILDR2,Ildr2
CDV3,Cdv3
Y_RNA,
,Mtx1
TNFRSF1B,Tnfrsf1b
HMGCL,Hmgcl
ACAD9,Acad9
,
TRMT1L,Trmt1l
,
Metazoa_SRP,
U1,Gm24200
Y_RNA,
,
CCR5,Ccr5
,
,
U6,Gm26008
LPGAT1,Lpgat1
,
P2RY1,P2ry1
,
,Cadps
U6,Gm54599
CLCA1,Clca1
,
CSF1,Csf1
SPSB1,Spsb1
BPNT1,Bpnt1
,
HMGB4,Hmgb4
U2,
CCRL2,Ccrl2
Metazoa_SRP,
Metazoa_SRP,
,
SEC22B,Sec22b
,Bend2
Metazoa_SRP,
,
THRAP3,Thrap3
THBS3,Thbs3
BTLA,Btla
Metazoa_SRP,
,
DSCAM,Dscam
NAA50,Naa50
U6,
,
RAP2B,Rap2b
Metazoa_SRP,
TOPBP1,Topbp1
HFM1,Hfm1
GDAP2,Gdap2
,
Metazoa_SRP,
IARS2,Iars2
LAMP3,
TNFRSF8,Tnfrsf8
H6PD,H6pd
RAB7A,Rab7
ZSCAN20,Zscan20
Metazoa_SRP,
ZPLD1,Zpld1
NDC1,Ndc1
Metazoa_SRP,
USF3,Usf3
GALE,Gale
SWT1,Swt1
,
SFMBT1,Sfmbt1
FOXL2,Foxl2
U5,
U6,
LTF,Ltf
,Bend2
GOLGA4,Golga4
,
HYI,
FOXL2NB,
U6,Gm24892
U6,Gm24750
,
,
,
mml-mir-34a,Mir34a
Y_RNA,
SLC9C1,Slc9c1
,
Y_RNA,
Metazoa_SRP,
U1,Gm24251
,
Metazoa_SRP,
,
,
,
U8,
GPR157,Gpr157
MCF2L2,
,Gm24252
,Gm24338
,Gm23012
,Gm24918
,Gm26147
PHC2,Phc2
PRR23A,Prr23a1
PRR23A,Prr23a3
PRR23A,Prr23a2
PRR23A,7420426K07Rik
MAEL,Mael
Metazoa_SRP,
U2,
NOTCH2,Notch2
,
SIDT1,Sidt1
Y_RNA,
Metazoa_SRP,
,
,
,Gm24454
,
EPS8L3,Eps8l3
PRR23C,Prr23a1
PRR23C,Prr23a3
PRR23C,Prr23a2
