,
,
TSPY1,
TSPY1,
TSPY1,
CDY12P,
,
MTND2P3,
CDY13P,
RBMY1KP,
,
TTTY21B,
,
,
,
,
ARSDP1,
TTTY5,
CDY4P,
,
RBMY1D,
OR4C12,
OR4C48P,
OR4C45,
OR4C49P,
RBMY2WP,
USP9YP24,
,
TTTY10,
UBE2V1P3,
FAM8A4P,
,
,
TRIM60P8Y,
MED13P1,
TSPY6P,
CYCSP46,
RNU6-303P,U6
RNA5SP518,
,
RN7SL702P,Metazoa_SRP
RNA5SP520,
RNA5SP521,
,
RNU6-109P,
RNA5-8SP6,
RNA5SP519,
RNU6-184P,
HSFY2,
HSFY2,
HSFY2,
HSFY2,
GPM6BP2,
USP9YP2,
ELOCP14,
PRYP6,
XKRYP2,
USP9YP10,
USP9YP28,
RNU1-41P,U1
OFD1P7Y,
MTCYBP2,
ZNF839P1,
CD24P4,
RNU6-255P,
,
GAPDHP19,
CLUHP1,
TAF9P1,
,
CDY5P,
ELOCP36,
PRYP1,
ACTG1P2,
USP9YP23,
USP9YP27,
RNU1-128P,U1
TRAPPC2P3,
OFD1P1Y,
ELOCP6,
CDY6P,
USP9YP7,
USP9YP6,
CDY7P,
USP9YP34,
USP9YP32,
CDY8P,
ELOCP12,
TRAPPC2P8,
USP9YP15,
RNU1-95P,U1
USP9YP16,
ACTG1P11,
PRYP2,
ELOCP26,
CDY9P,
TAF9P2,
CLUHP2,
FAM224A,
,
RNA5SP522,
RNA5SP523,
TUBB1P1,
FAM41AY2,
ELOCP13,
OFD1P4Y,
USP9YP14,
RNU1-48P,U1
USP9YP5,
,
XKRYP1,
PRYP5,
ELOCP7,
USP9YP1,
GPM6BP1,
TTTY9B,
RAB9AP4,
TRAPPC2P7,
TTTY14,
,
,
,
KDM5D,KDM5D
MIR3649,
ADIPOR2,
,
,
RPS4XP14,
CACNA2D4,
,
LRTM2,
,
LINC00940,
DCP1B,
,
CACNA1C-IT1,
,
CACNA1C-AS4,
CACNA1C-IT3,
,
HSFY1,
HSFY1,
HSFY1,
HSFY1,
,
CACNA1C-AS3,
,
CACNA1C-AS2,
CACNA1C-AS1,
TGIF2LY,
RBMY1F,
CACNA1C,
CDY2A,
ZNF736P3Y,
TRIM60P9Y,
PRKY,
RN7SKP282,
Y_RNA,Y_RNA
Y_RNA,Y_RNA
RNU6-941P,U6
RNU6-941P,U6
RNU6-941P,U6
RNU6-521P,U6
SRIP3,
,
GOT2P5,
ATP5PFP1,
,
TRIM60P10Y,
ZNF736P2Y,
TRIM60P11Y,
,
ZNF736P1Y,
,
ZNF736P5Y,
BPY2C,
TTTY4C,
DAZ4,
DAZ4,
CDY2B,
RNU6-1334P,
SRY,
RNASEH2CP1,
TOMM22P2,
,
RPS4Y1,RPS4Y1
NAP1L1P2,
,
ZFY,ZFY
ZFY-AS1,
EEF1A1P41,
PSMA6P1,
SFPQP1,
DPPA2P1,
DDX3Y,DDX3Y
SERTAD4-AS1,
SERTAD4,
ST13P19,
,
HHAT,
,
RNU5A-8P,
,
BPNT2P1,
CASKP1,
UTY,UTY
TMSB4Y,
VCY,
DAZ3,
DAZ3,
DAZ1,
DAZ1,
,
BRD7P1,
,
RN7SKP205,
,
,
LINC00596,
DHRS4-AS1,
,
,
DHRS4L1,
CARMIL3,
PPP1R12BP2,
SNORA70,SNORA70
,
REREP1Y,
,
RBMY2CP,
,
AMELY,
CPNE6,
TBL1Y,TBL1Y
NRL,
PCK2,
DCAF11,
GPR143P,
DAZ2,
DAZ2,
,
FITM1,
PSME1,
EMC9,
,
PSME2,
MIR7703,
RNF31,
,
RNA5SP383,
TSPY2,
TSPY2,
TSPY2,
IRF9,
REC8,
AGKP1,
NLGN4Y-AS1,
RBMY1E,
IPO4,
,
,
TM9SF1,
NLGN4Y,NLGN4Y
,
,
,
TSSK4,
CHMP4A,
,
MDP1,
NEDD8-MDP1,
LINC00278,
NEDD8,
CDY22P,
ELOCP17,
OFD1P18Y,
TRAPPC2P4,
RAB9AP3,
USP9YP20,
RNU1-40P,U1
USP9YP21,
XKRYP6,
GMPR2,
PRYP4,
ELOCP11,
CDY23P,
USP9YP26,
HSFY8P,
OFD1P15Y,
RBMY2DP,
REREP2Y,
,
,
SNORA70,SNORA70
PPP1R12BP1,
RNU6-1314P,U6
CYCSP48,
ANKRD36P1,
,
VCY1B,
PNPLA4P1,
,
OFD1P2Y,
OFD1P5Y,
,
TBL1YP1,
TINF2,
RPS4Y2,RPS4Y2
HSFY4P,
,
GAPDHP17,
TMEM167AP1,
,
TOMM22P1,
,
NEFLP1,
,
TGM1,
PRORY,
,
,
RBMY2TP,
TSPY14P,
RBMY1HP,
,
,
TTTY13,
RABGGTA,
ELOCP5,
CDY10P,
USP9YP3,
USP9YP8,
CDY11P,
HSFY6P,
USP9YP18,
CDY14P,
ELOCP16,
XKRYP3,
USP9YP25,
USP9YP29,
RNU1-97P,U1
RAB9AP1,
TRAPPC2P9,
OFD1P11Y,
PRYP3,
,
RNU2-57P,U2
VDAC1P6,
EIF4A1P2,
,
KRT18P10,
,
SNX3P1Y,
RPL26P37,
DHRS1,
PCDH11Y,
NOP9,
CIDEB,
LTB4R2,
OFD1P10Y,
ELOCP9,
CDY15P,
XKRYP4,
USP9YP13,
USP9YP11,
LTB4R,
TTTY3B,
USP9YP12,
RNU1-86P,U1
RAB9AP5,
TRAPPC2P10,
OFD1P12Y,
ADCY4,
ELOCP10,
CDY1B,
CDY17P,
USP9YP35,
USP9YP31,
CDY18P,
,
GOLGA6L11P,
DNM1P24,
,
CSPG4P2Y,
CSPG4P3Y,
,
RN7SL818P,Metazoa_SRP
RN7SL818P,Metazoa_SRP
RN7SL818P,Metazoa_SRP
RN7SL818P,Metazoa_SRP
RN7SL818P,Metazoa_SRP
RN7SL818P,Metazoa_SRP
RN7SL818P,Metazoa_SRP
RN7SL818P,Metazoa_SRP
RN7SL818P,Metazoa_SRP
RN7SL818P,Metazoa_SRP
RN7SL818P,Metazoa_SRP
RN7SL818P,Metazoa_SRP
UBE2Q2P4Y,
LINC00265-2P,
CICP2,
,
SEPTIN14P22,
,
RBMY2XP,
RIPK3,
TTTY17B,
TRIM60P5Y,
ZNF736P12Y,
TTTY4B,
U6,
BPY2B,
,
ZNF736P4Y,
,
NFATC4,
TTTY17C,
RBMY2YP,
,
SEPTIN14P23,
CICP1,
LINC00265-3P,
UBE2Q2P5Y,
GOLGA2P3Y,
RN7SL725P,Metazoa_SRP
RN7SL725P,Metazoa_SRP
RN7SL725P,Metazoa_SRP
RN7SL725P,Metazoa_SRP
RN7SL725P,Metazoa_SRP
RN7SL725P,Metazoa_SRP
RN7SL725P,Metazoa_SRP
RN7SL725P,Metazoa_SRP
RN7SL725P,Metazoa_SRP
RN7SL725P,Metazoa_SRP
RN7SL725P,Metazoa_SRP
RN7SL725P,Metazoa_SRP
,
CSPG4P4Y,
CSPG4P1Y,
DNM1P48,
,
GOLGA6L16P,
,
CDY19P,
USP9YP36,
USP9YP33,
CDY20P,
ELOCP34,
OFD1P13Y,
TRAPPC2P5,
RAB9AP2,
USP9YP30,
RNU1-107P,U1
TTTY3,
USP9YP9,
USP9YP19,
DHRS4,
XKRYP5,
TPTE2P4,
CYCSP49,
SLC25A15P1,
PARP4P1,
CCNQP2,
DHRS4L2,
CDY1,
RBMY1J,
DHRS4L1,
TSPY9,
TSPY9,
TSPY9,
,
ZNF736P9Y,
RBMY1B,
RBMY1A1,
RFTN1P1,
,
FAM197Y5,
FAM197Y5,
FAM197Y2,
,
RBMY2FP,
RBMY2FP,
H3-4,
RPL23AP15,
,
H2AC25,
,
H2BC26,
MIR4666A,
RBMY2QP,
H2BC27P,
,
,
RNF187,
RBMY2BP,
BTNL10P,
,
RNA5S1,
RNA5S2,
RNA5S3,
TTTY23B,
RNA5S16,
RNA5S17,
TTTY23B,
RNA5SP18,
DUSP5P1,
,
FAM197Y4,
FTH1P2,
RHOU,
FAM197Y4,
TSPY5P,
,
TTTY11,
TTTY11,
ARSLP1,
,
FAM197Y9,
FAM197Y9,
FAM197Y3,
FAM197Y3,
OFD1P6Y,
TTTY9A,
XKRY,
XKRY,
XKRYP7,
XKRYP7,
,
,
,
XGY2,
HSFY3P,
,
TAB3P1,
,
ANOS2P,
,
RBMY2EP,
,
GOLGA2P2Y,
GOLGA2P2Y,
BCORP1,
BCORP1,
,
,
TXLNGY,
TXLNGY,
GYG2P1,
,
CDY3P,
USP9YP22,
USP9YP4,
ELOCP4,
RBMY1A3P,
,
TTTY20,
TSPY4,
TSPY4,
TSPY4,
LEUTX,
,
DYRK1B,
MIR6719,
FBL,
FAM197Y8,
FAM197Y7,
,
TSPY7P,
PRR13P5,
FAM197Y6,
PSMC4,
,
TSPY8,
TSPY8,
TSPY8,
ZNF546,
,
TSPY3,
TSPY3,
TSPY3,
ZNF780B,
,
ZNF780A,
,
FCGBP,
PPP2R3B,
RPL14P5,
,
,
ASMTL-AS1,
IL3RA,
P2RY8,
SLC25A6,
,
ASMT,
DHRSX-IT1,
DHRSX,
ASMTL,
LINC02968,
LINC00106,
LINC00685,
AKAP17A,
PLCXD1,
ZBED1,
MIR6089,
LINC00102,
CD99,
,
Metazoa_SRP,
,
FABP5P13,
KRT18P53,
SHOX,
MIR3690,
RNA5SP498,
CSF2RA,
,
,
GTPBP6,
,
,
CD99P1,
CD99P1,
CRLF2,
AMD1P2,
DPH3P2,
VAMP7,
ELOCP24,
TRPC6P1,
,
WASIR1,
DDX11L16,
WASH6P,
IL9R,
FRG2,
FRG1,
MLLT10P2,
,
TUBB7P,
RNA5SP174,
RNA5SP175,
DUX4L9,
RARRES2P4,
,
,
,
,
,
,
,
,
,
,
,
RPL23AP84,
,
DUX4L8,
DUX4,
,
,
,
LINC03015,
LINC03014,
,
,
,
FAM20C,
,
,
LINC01300,
,
GPR20,
,
,
PTP4A3,
,
,
HNRNPA1P38,
,
C8orf90,
MROH5,
Y_RNA,
SHANK3,
RNU6-409P,
ACR,
,
,
RNU6-1004P,
GCGR,
MCRIP1,
PPP1R27,
,
,
RPL21P63,
GCNT2P1,
,
C6orf52,
Y_RNA,
PAK1IP1,
TMEM14C,
GCNT2,
ARHGEF19-AS1,
ARHGEF19,
,
ANO7L1,
,
CPLANE2,
MT1XP1,
FBXO42,
SZRD1,
RPL22P3,
SPATA21,
GRM5P1,
NECAP2,
,
,
TRIM51FP,
LINC01772,
CROCCP3,
RNU1-1,
,
,
LINC01783,
RNU1-6P,
PDE4DIPP8,
,
RNU1-2,
,
,
,
RNU1-5P,
,
,
EIF1AXP1,
RNU1-3,
RNU1-4,
PADI2,
,
,
,
CROCCP4,
,
,
NBPF1,
,
,
,
,
,
,
,
,
CTBP2P1,
BCL2L14,
PTMAP9,
MIR1244-4,
LRP6,
RPL21P100,
RNU6-545P,
,
RNU6-318P,
MANSC1,
RPL23AP66,
LOH12CR2,
BORCS5,
,
DUSP16,
,
,
EI24P3,
,
ZKSCAN7,
ZKSCAN7-AS1,
ZNF660,
MPRIPP1,
ZNF197,
ZNF197-AS1,
ZNF35,
,
SOCS5P3,
ZNF502,
ZNF501,
KIAA1143,
KIF15,
MIR564,
TMEM42,
TGM4,
,
ZNF852,
,
,
,
,
MIR4740,
MIR3186,
,
LINC01971,
,
ACTG1,
BAHCC1,
,
,
,
LINC03048,
ITGA9,
,
RPL21P135,
NDUFAF4P3,
RNU7-73P,
,
,
ITGA9-AS1,
,
RNU5B-4P,
ECSCR,
SMIM33,
STING1,
,
NCOA4P4,
,
ELP5,
CLDN7,
Y_RNA,
SLC2A4,
,
YBX2,
EIF5A,
GPS2,
,
NEURL4,
,
ACAP1,
KCTD11,
,
TMEM95,
C1R,
C1RL,
C1RL-AS1,
RBP5,
RNU6-485P,
,
CLSTN3,
,
,
PEX5,
,
LINC02783,
,
PADI1,
PADI3,
MIR3972,
PADI4,
PADI6,
RCC2-AS1,
RCC2,
OR8U9,
OR8J2,
FAM8A2P,
NAA50P1,
OR8U8,
OR8L1P,
OR5T3,
OR5T2,
OR8K2P,
OR8I1P,
OR8K3,
OR8H1,
OR5T1,
RPL5P29,
OR8K1,
OR8J1,
ST13P5,
SAA1,
RNA5SP334,
HPS5,
GTF2H1,
MIR3159,
LDHA,
,
,
,
Y_RNA,
,
,
,
CYCSP41,
,
,
OR4K11P,
,
,
,
SOWAHCP2,
,
,
,
,
,
CTBP2P10,
C21orf91-OT1,
LINC00349,
PARP4,
PARP4,
RBPMSLP,
SREK1IP1P1,
CDRT15P8,
MIR548XHG,
,
U6,
ABCD1P4,
,
PABPC1P9,
SLC9B1P4,
FDPSP6,
RPL39P40,
ACTR3BP6,
,
,
NEK4P1,
NDUFB11P1,
,
PGAM1P9,
,
,
PPIAP22,
SLC6A6P1,
CTBP2P9,
,
,
CHODL-AS1,
D21S2088E,
TUBAP1,
,
,
TMPRSS15,
TMPRSS15,
USP12-DT,
MIPEP,MIPEP
VN1R7P,
ZNF299P,
,
,
,
SNX19P1,
,
,
,
CYCSP33,
,
LSP1P1,
,
ZNF962P,
,
LINC00297,
SLC25A15P4,
,
KATNAL1,KATNAL1
GPX1P2,
,
,
,
CXADR,CXADR
PIMREGP3,
,
Y_RNA,
RPL22P14,
,
LINC00365,
GJA10,
Y_RNA,
,
RPL17P51,
CASP8AP2,
HSPD1P9,
GGT4P,
C1QTNF9-AS1,
UBE2L5,UBE2L5
USPL1,USPL1
IGHV1OR21-1,
,
LINC00384,
HSPD1P7,
,
URAD,URAD
LINC01687,
MTCO3P2,
HMGB1,
MSANTD2P1,
,
C1QBPP1,
,
,
RPL10P1,
LINC00317,
,
,
,
LINC01667,
,
,
LINC00161,
LINC01697,
,
,
LINC00572,
LINC01689,
,
,
,
,
,
,
,
LINC00330,
RPS20P32,
KRT18P2,
FABP3P2,
,
LINC02340,
,
MTUS2-AS1,
,
URB1,URB1
KPNA3,KPNA3
,
WDR82P1,
OBP2B,
LCN1P1,
Y_RNA,
LCN1P2,
SURF6,
Y_RNA,
MED22,
RPL21P81,
RPL7A,
,
,
LINC01066,
,
KRTAP25-1,
SNX18P10,
CRYL1,CRYL1
,
SNORD24,
SNORD36B,
RPSAP68,
SNORD36A,
,
SNORD36C,
SURF1,
JAM2,JAM2
SURF2,
SURF4,
STKLD1,
LINC00398,
LINC00562,
,
REXO4,
RPS21P8,
RBM22P2,
ATP5F1EP2,
CDX2,CDX2
ADAMTS13,
LINC00332,
,
CAB39L,CAB39L
,
,
EEF1A1P1,
LINC01683,
CACFD1,
,
,
,
SLC2A6,
,
LINC01822,
,
,
RPL8P2,
,
ABO,
LINC02573,
,
LINC01692,
,
CLDN17,
CYYR1,
BTF3L4P1,
,
MRPS6,MRPS6
,
RGS17P1,
CHCHD2P11,
LINC02334,
,
,
TIMM9P3,
IGSF3P1,
RPL37P3,
THUMPD1P1,
,
LINC00189,
LINC00457,
PPIAP1,
RAD17P2,
,
PRDX2P1,
LINC00385,
LLPHP2,
LINC01673,
DNAJC15,DNAJC15
KRTAP24-1,KRTAP24-1
,
SLC5A3,
NCSTNP1,
MTCO1P1,
LINC00412,
CHAF1B,CHAF1B
GPR12,GPR12
,
MTUS2-AS2,
LINC02343,
,
ZNF646P1,
,
RPP40P2,
GAMTP2,
WASF3,WASF3
LINC01695,
,
LINC01425,
,
RPS3AP1,
LINC00366,
SCAF4,SCAF4
,
,
TNK1,
PLSCR3,
TMEM256-PLSCR3,
TMEM256,
NLGN2,
,
SPEM1,
SPEM2,
SPEM3,
,
TMEM102,
POSTN,POSTN
,
FGF11,
,
,
CHRNB1,
ZBTB4,
,
SLC35G6,
POLR2A,
CYCSP42,
EIF4A1P1,
LINC00307,
RPL13AP7,
,
NCAM2,NCAM2
,
,
RNGTTP1,
,
OR4K12P,
RPL37P4,
APP-DT,
,
,
,
RPSAP64,
DSCR4,
ATP5MFP1,
,
TPT1P1,
RPS5P2,
LINC01423,
LINC01549,
,
,
CLDN8,CLDN8
,
,
C21orf140,C21orf140
,
LINC02943,
,
DSCR8,
,
RPSAP28,
ALMS1-IT1,
,
NAT8,
TPRKB,
,
,
,
DUSP11,
KAT6B,
,
,
,
LINC00113,
PSMD4P1,
HUNK-AS1,
,
,
,
C2orf78,
,
NAT8B,
ALMS1P1,
ALMS1P1,
HUNK,HUNK
EIF3FP1,
C21orf91,C21orf91
,
,
DUSP29,
,
LNCTSI,
LINC00308,
SNX18P12,
DSCR4-IT1,
MORC3,MORC3
GNG5P5,
FNDC3A,FNDC3A
PAXBP1,PAXBP1
DPPA2P2,
RPS6KA1,
MIR1976,
RN7SL679P,
Y_RNA,
RNU7-29P,
,
,
,
,
FHP1,
,
,
FREM2-AS1,
LHFPL6,LHFPL6
WDR95P,
POLR3KP1,
,
,
SLC25A5P4,
LINC00378,
,
SPATA13-AS1,
USP12-AS1,
,
PRDX3P3,
PRR20FP,
RPSAP53,
,
DNAJA1P1,
LINC01065,
DIAPH3-AS1,
ELL2P3,
BCRP9,
NIPA2P3,
C21orf62,C21orf62
AKAP11,AKAP11
,
,
MZT1,MZT1
,
,
,
,
DSCR10,
LINC00374,
RPL23AP12,
PROSER1,PROSER1
,
LINC00159,
,
ITSN1,ITSN1
Metazoa_SRP,
Y_RNA,
CENATAC-DT,
CENATAC,
RPL37P21,
,
COX7CP1,
ERICH6B,ERICH6B
RPL23AP64,
,
,
RPS25,
TRAPPC4,
LINC00547,
RPL13AP25,
,
MARK2P12,
,
,
,
PIBF1,PIBF1
HYOU1,
RNA5SP266,
,
VPS11-DT,
VPS11,
FABP5P1,
BORA,BORA
SLC37A4,
LINC00393,
KLHL1,KLHL1
GTF3A,GTF3A
IBTK,
RNU6-130P,
,
,
TPBG,
MFAP1P1,
LINC00437,
LINC01442,
NAP1L4P3,
,
HNF4GP1,
RPL12P34,
PCDH9-AS4,
,
HMGN2P39,
LINC00364,
PLA2G12AP2,
ZDHHC20P4,
LINC00550,
PCDH9-AS2,
ELF1,ELF1
INPP5D,
RN7SL32P,
ATG16L1,
SCEL,SCEL
SCARNA5,
SCARNA6,
SAG,
,
Y_RNA,
RPL30P4,
CNOT10-AS1,
SUGT1P2,
RPL23AP43,
TRIM71,
CNOT10,
COX4I1P2,
,
,
FGFR1OP2P1,
NPM1P22,
NIPA2P5,
PWWP2AP1,
RPL31P53,
RPL18AP17,
,
SLC25A26,
,
SPATA2P1,
HSPD1P8,
,
RNU6-787P,
RPL21P111,
RN7SL482P,
MTCL1P1,
FREM2,FREM2
KPNA7,
LINC00331,
CTAGE11P,
PRR20B,
HNRNPA1P18,
TBC1D4,TBC1D4
VDAC1P12,
,
RPL21P108,
RPS3AP52,
CTAGE16P,
UBBP5,
LINC00333,
PRR20D,
,
,
SPRY2,SPRY2
SLC16A1,
PRR20E,
PTPN2P2,
AKR7A2P1,
,
UFM1,UFM1
OR7E33P,
MTND4P1,
MTCO2P3,
,
OR7E111P,
,
KLF5,
RBM26-AS1,
,
RPL31P54,
CBY2,CBY2
UBE2D3P4,
WASF3-AS1,
,
LINC00377,
BCAS2P3,
RABEPKP1,
PCDH9-AS3,
UBAC2,UBAC2
KBTBD4,
RFC3,RFC3
RNU5E-10P,
,
FAM180B,
C1QTNF4,
AGBL2,
FNBP4,
Y_RNA,
,
RNA5SP340,
Y_RNA,
YPEL5P2,
MTCH2,
ANKRD26P2,
POU4F1,POU4F1
,
PSMD10P3,
SPATA13,SPATA13
LINC02985,
MLXIP,
H2AZP4,
,
MIR548K,
,
,
,
CTTN-DT,
CTTN,
,
,
OGFOD1P1,
,
NHLRC3,NHLRC3
PPFIA1,
LINC02338,
OLFM4,OLFM4
ARF4P3,
LIN28AP2,
CCT5P2,
PSPC1P2,
PRR20A,
LINC01078,
IPO5,IPO5
LINC00411,
,
,
CLDN14,CLDN14
CCDC40,
,
,
,
,
MIR1268B,
GAA,
NCOR1P4,
KCNJ6,KCNJ6
,
TCERG1P2,
,
XYLT1,
EIF4A3,
,
,
,
,
,
,
,
,
ATP5PO,ATP5PO
,
,
,
,
,
SNRPFP3,
,
RAD23BP3,
,
KCNJ6-AS1,
LINC01700,
FDX1P2,
CHODL,CHODL
DIAPH3,DIAPH3
,
,
LINC00310,
RNU6-280P,
Y_RNA,
RTP1,
RTP4,
,
,
,
LINC02041,
CDRT15P9,
,
LINC00314,
,
MASP1,
S100B,
LINC01666,
BACH1,BACH1
,
CYYR1-AS1,
,
,
SPATA20P1,
,
,
,
,
,
,
,
CLDN14-AS1,
,
,
PSMA6P3,
,
SAMSN1-AS1,
LINC00114,
ETS2,ETS2
NXNL2,
,
,
MIR4289,
,
,
MCPH1-DT,
,
,
SRSF1P1,
RPS26P47,
COLEC12,COLEC12
PCDH17,PCDH17
,
DSTNP1,
RPL23AP4,
SP3P,
RPL21P110,
LINC00440,
RPS12P24,
LINC01050,
KCNJ15,KCNJ15
USP12,USP12
TWSG1-DT,
LINC01892,
HIGD1AP2,
TXNL1P1,
,
ARHGAP28-AS1,
HNRNPA1P31,
,
,
,
LINC00446,
LINC01928,
,
SLC25A3P3,
,
,
,
,
WBP4,WBP4
LINC00526,
PPIAP14,
,
,
IMPA2,IMPA2
,
,
,
MAPK6P2,
ZNF355P,
LINC02342,
,
LINC00560,
SERTM1,SERTM1
CRYZL1,CRYZL1
,
ELOCP23,
,
MTND5P3,
,
,
SLC7A1,SLC7A1
ISLR,
,
,
STRA6,
IGKV2OR2-1,
SLC15A1,SLC15A1
TMEM131,
,
IGKV2OR2-2,
IGKV1OR2-3,
,
TRIM43CP,
COP1P1,
,
GPAT2P2,
,
RN7SL313P,
FAHD2B,
,
CCDC33,
ANKRD36,
RAB31,RAB31
,
,
,
CYP11A1,
,
PPIAP46,
,
,
LINC02255,
,
SEMA7A,
IGKV1OR2-9,
IGKV2OR2-10,
IGKV2OR2-7D,
IGKV3OR2-5,
IGKV1OR2-6,
UBE2CP2,
IGKV2OR2-7,
IGKV2OR2-8,
IGKV1OR2-11,
,
MIR6881,
,
,
LINC00470,
UBTFL6,
COX5B,
BNIP3P43,
UBL7,
N6AMT1,N6AMT1
ACTR1B,
UBL7-DT,
C2orf92,
,
,
,
,
,
,
PCCA-AS1,
,
,
FGF7P2,
,
,
VENTXP2,
ANKRD30BP1,
LINC00427,
LINC00543,
VN1R8P,
GTF2IP2,
ATP6V1G1P7,
,
LINC02341,
FOXO1,FOXO1
LINC01674,
,
,
,
ARF4P4,
,
STK24-AS1,
ADAMTS5,ADAMTS5
LINC00381,
,
,
COG3,COG3
,
RNU4-8P,
ZNF415P1,
,
ANKRD36B,
,
,
COX6CP3,
,
SNRPGP13,
LINC01670,
,
,
,
Y_RNA,Y_RNA
Y_RNA,Y_RNA
5_8S_rRNA,5_8S_rRNA
,
MIR3648-2,
,
,
MIR6724-2,
Y_RNA,Y_RNA
Y_RNA,Y_RNA
MIR6724-3,
HMGN1P36,
,
LINC01254,
RNU7-96P,
RNA5-8SN3,
MIR6724-4,
,
ZAP70,
RNA5-8SN1,
Y_RNA,Y_RNA
